,Mode_of_Shipment,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Target
7919,0.5,0.6000000000000001,0.5934579439252335,0.16666666666666669,0.05,0.5703433162892623,1
7327,1.0,0.2,0.32242990654205606,0.0,0.11666666666666667,0.7029948867786705,0
9966,1.0,0.8,0.9999999999999999,0.3333333333333333,0.15,0.08064280496712928,0
2339,0.0,0.6000000000000001,0.47663551401869153,0.0,0.6,0.295690284879474,1
5080,0.0,0.6000000000000001,0.5654205607476636,0.0,0.05,0.6701241782322863,0
8509,0.0,0.2,0.6401869158878505,0.3333333333333333,0.0,0.7136596055514974,0
116,0.5,0.4,0.25233644859813087,0.3333333333333333,0.9833333333333333,0.0033601168736303866,1
2517,1.0,0.2,0.25233644859813087,0.0,0.7833333333333333,0.037253469685902124,1
10623,1.0,0.6000000000000001,0.3037383177570093,0.16666666666666669,0.1,0.6336011687363039,1
10498,1.0,0.2,0.7056074766355139,0.16666666666666669,0.11666666666666667,0.699926953981008,0
7729,1.0,1.0,0.911214953271028,0.3333333333333333,0.0,0.11921110299488677,1
10044,1.0,0.6000000000000001,0.6728971962616822,0.0,0.016666666666666666,0.6799123447772096,0
137,0.0,0.2,0.30841121495327106,0.0,0.1,0.10781592403214021,1
9243,1.0,0.4,0.1869158878504673,0.0,0.05,0.7190650109569028,1
4433,1.0,0.4,0.3130841121495327,0.16666666666666669,0.05,0.7102994886778671,0
3614,1.0,0.2,0.5,0.0,0.0,0.6198685171658145,0
658,0.5,0.4,0.3411214953271028,0.16666666666666669,0.36666666666666664,0.008327246165084012,1
5508,1.0,0.8,0.7850467289719626,0.3333333333333333,0.05,0.1199415631848064,1
2585,0.5,0.4,0.7009345794392524,0.0,0.49999999999999994,0.20657414170927682,1
7247,0.5,0.2,0.4158878504672897,0.3333333333333333,0.11666666666666667,0.6638422205989774,0
3981,0.0,0.4,0.3598130841121495,0.16666666666666669,0.0,0.6029218407596786,0
7031,1.0,0.6000000000000001,0.13551401869158886,0.16666666666666669,0.15,0.5837837837837838,0
3759,1.0,0.0,0.6261682242990655,0.16666666666666669,0.05,0.6027757487216947,0
2038,0.5,0.2,0.7383177570093459,0.0,0.6,0.21446311176040903,1
1230,0.0,0.6000000000000001,0.5420560747663551,0.6666666666666667,0.06666666666666667,0.15193571950328708,1
7296,1.0,0.2,0.46728971962616817,0.16666666666666669,0.05,0.5212563915266618,0
5198,0.5,0.6000000000000001,0.8177570093457943,0.3333333333333333,0.08333333333333334,0.5180423666910153,1
3628,1.0,0.4,0.17757009345794394,0.16666666666666669,0.016666666666666666,0.5817384952520087,0
5497,1.0,0.4,0.23364485981308414,0.16666666666666669,0.15,0.5070854638422206,1
4122,0.0,0.4,0.5700934579439253,0.0,0.1,0.5253469685902118,0
6549,0.5,0.6000000000000001,0.7149532710280374,0.49999999999999994,0.0,0.09539810080350619,1
3797,1.0,0.4,0.4018691588785047,0.16666666666666669,0.1,0.5418553688823959,1
6404,1.0,0.2,0.5,0.16666666666666669,0.05,0.579108838568298,0
4412,1.0,0.6000000000000001,0.8084112149532711,0.0,0.016666666666666666,0.6245434623813002,0
7678,0.0,0.2,0.43457943925233644,0.0,0.03333333333333334,0.5282688093498904,0
4292,1.0,0.2,0.1728971962616822,0.16666666666666669,0.0,0.5880204528853178,1
7644,1.0,0.2,0.29439252336448596,0.0,0.08333333333333334,0.5827611395178963,1
329,1.0,0.4,0.6869158878504672,0.3333333333333333,0.6666666666666666,0.2601899196493791,1
10602,1.0,0.6000000000000001,0.3738317757009346,0.3333333333333333,0.0,0.7025566106647188,0
686,0.0,0.4,0.4252336448598131,0.0,0.08333333333333334,0.383345507669832,1
8623,0.5,0.6000000000000001,0.6682242990654205,0.49999999999999994,0.08333333333333334,0.1189189189189189,0
6573,0.0,0.4,0.5934579439252335,0.49999999999999994,0.05,0.050109569028487955,0
3456,1.0,0.8,0.6869158878504672,0.6666666666666667,0.11666666666666667,0.6160701241782323,0
8346,0.5,0.6000000000000001,0.7663551401869159,0.49999999999999994,0.15,0.10328707085463842,1
4905,0.5,0.2,0.30841121495327106,0.16666666666666669,0.08333333333333334,0.5119065010956902,1
6982,0.0,0.2,0.1869158878504673,0.0,0.15,0.693644996347699,0
2401,1.0,0.6000000000000001,0.7616822429906541,0.16666666666666669,0.7,0.2460189919649379,1
9023,0.5,0.8,0.44859813084112143,0.3333333333333333,0.13333333333333333,0.6191380569758949,1
8064,0.5,0.4,0.8177570093457943,0.6666666666666667,0.03333333333333334,0.6140248356464573,0
5828,1.0,0.2,0.7710280373831776,0.3333333333333333,0.13333333333333333,0.5154127100073046,1
8439,1.0,0.4,0.8785046728971962,0.3333333333333333,0.05,0.55427319211103,1
310,1.0,0.2,0.4532710280373832,0.0,0.7833333333333333,0.4248356464572681,1
6457,1.0,0.0,0.7943925233644858,0.0,0.0,0.6362308254200146,0
3217,1.0,0.4,0.31775700934579443,0.3333333333333333,0.08333333333333334,0.5012417823228634,1
556,0.0,0.2,0.7429906542056074,0.0,0.1,0.337472607742878,1
307,1.0,0.2,0.3130841121495327,0.16666666666666669,0.13333333333333333,0.03739956172388603,1
6066,1.0,0.6000000000000001,0.7990654205607476,0.3333333333333333,0.06666666666666667,0.5024105186267348,1
6161,0.0,0.4,0.677570093457944,0.16666666666666669,0.08333333333333334,0.5196493791088386,0
10686,0.0,0.6000000000000001,0.4112149532710281,0.49999999999999994,0.06666666666666667,0.5523739956172389,0
10083,1.0,0.6000000000000001,0.6401869158878505,0.16666666666666669,0.08333333333333334,0.6660336011687363,0
1083,0.5,0.2,0.6121495327102803,0.16666666666666669,0.7666666666666666,0.36683710737764796,1
1944,1.0,0.4,0.4112149532710281,0.16666666666666669,0.85,0.3107377647918188,1
1295,1.0,0.6000000000000001,0.4158878504672897,0.16666666666666669,0.4,0.21943024105186268,1
3710,0.0,0.0,0.6588785046728972,0.16666666666666669,0.016666666666666666,0.6325785244704164,0
2426,1.0,0.2,0.7990654205607476,0.0,0.25,0.27932797662527387,1
3106,1.0,0.4,0.3691588785046729,0.16666666666666669,0.5499999999999999,0.0005843681519357158,1
928,1.0,0.2,0.39252336448598135,0.3333333333333333,0.8999999999999999,0.023959094229364486,1
10892,1.0,0.4,0.3317757009345794,0.0,0.1,0.7010956902848795,0
10324,1.0,0.4,0.8084112149532711,0.16666666666666669,0.1,0.6150474799123448,1
3625,1.0,0.2,0.32242990654205606,0.0,0.11666666666666667,0.47903579254930606,1
1533,1.0,0.2,0.35046728971962615,0.16666666666666669,0.45,0.010810810810810811,1
933,0.5,0.4,0.514018691588785,0.16666666666666669,0.5333333333333333,0.2634039444850256,1
9996,0.0,0.2,0.7897196261682243,0.16666666666666669,0.15,0.4737764791818846,0
6033,0.0,0.6000000000000001,0.7663551401869159,0.49999999999999994,0.11666666666666667,0.0,0
7648,0.5,0.4,0.7757009345794391,0.0,0.0,0.4902848794740686,0
487,1.0,0.4,0.2009345794392523,0.16666666666666669,0.9166666666666666,0.11833455076698321,1
2920,1.0,0.6000000000000001,0.2850467289719626,0.3333333333333333,0.0,0.04455807158509861,1
9982,0.5,0.6000000000000001,0.49532710280373826,0.0,0.13333333333333333,0.6784514243973704,1
8395,1.0,0.4,0.397196261682243,0.0,0.05,0.6750913075237399,1
7213,1.0,1.0,0.7056074766355139,0.3333333333333333,0.13333333333333333,0.033162892622352086,0
4417,1.0,0.2,0.5186915887850467,0.0,0.13333333333333333,0.5361577794010226,0
3324,1.0,0.2,0.6588785046728972,0.16666666666666669,0.11666666666666667,0.6261504747991234,1
10361,1.0,0.2,0.21028037383177567,0.16666666666666669,0.016666666666666666,0.6590211833455076,0
5992,1.0,0.4,0.4252336448598131,0.16666666666666669,0.11666666666666667,0.568590211833455,0
9330,0.0,0.2,0.2710280373831776,0.16666666666666669,0.11666666666666667,0.6059897735573411,1
2841,1.0,0.4,0.39252336448598135,0.16666666666666669,0.03333333333333334,0.07552958363769174,1
8100,1.0,0.4,0.32242990654205606,0.16666666666666669,0.15,0.5219868517165814,0
2629,1.0,0.2,0.20560747663551404,0.0,0.08333333333333334,0.06340394448502557,1
1360,0.5,0.6000000000000001,0.6261682242990655,0.0,0.5833333333333333,0.3476990504017531,1
7342,1.0,0.4,0.663551401869159,0.16666666666666669,0.1,0.541709276844412,0
6910,1.0,0.6000000000000001,0.6728971962616822,0.49999999999999994,0.15,0.08371073776479182,1
1933,0.0,0.4,0.5747663551401868,0.16666666666666669,0.016666666666666666,0.35076698319941557,1
245,1.0,0.0,0.2710280373831776,0.16666666666666669,0.7833333333333333,0.9763330898466034,1
9056,0.0,0.0,0.6869158878504672,0.16666666666666669,0.1,0.5091307523739956,0
8689,1.0,0.4,0.2570093457943925,0.16666666666666669,0.06666666666666667,0.5450693937180424,0
9900,1.0,0.2,0.4579439252336448,0.16666666666666669,0.1,0.5443389335281227,1
837,0.0,0.6000000000000001,0.850467289719626,0.0,0.26666666666666666,0.21796932067202338,1
2613,0.0,0.4,0.8271028037383178,0.49999999999999994,0.08333333333333334,0.16435354273192113,1
5146,1.0,0.2,0.6869158878504672,0.3333333333333333,0.15,0.44923301680058436,0
3781,1.0,0.4,0.4719626168224299,0.16666666666666669,0.08333333333333334,0.5888970051132213,0
4193,1.0,0.6000000000000001,0.6401869158878505,0.16666666666666669,0.06666666666666667,0.6946676406135865,1
549,0.0,0.2,0.3738317757009346,0.16666666666666669,0.11666666666666667,0.0826880934989043,1
10540,0.5,0.2,0.7336448598130841,0.3333333333333333,0.06666666666666667,0.5493060628195763,1
1734,1.0,0.6000000000000001,0.677570093457944,0.16666666666666669,0.6499999999999999,0.36274653031409787,1
9469,0.0,0.4,0.19158878504672894,0.16666666666666669,0.11666666666666667,0.4477720964207451,1
2942,1.0,0.2,0.2429906542056075,0.0,0.6333333333333333,0.058582907231555875,1
466,1.0,0.2,0.6074766355140188,0.0,0.016666666666666666,0.006135865595325057,1
6032,0.0,0.8,0.8738317757009345,0.49999999999999994,0.15,0.07041636230825418,0
2739,0.0,0.2,0.16822429906542058,0.0,0.18333333333333335,0.07187728268809349,1
6341,1.0,0.6000000000000001,0.19626168224299068,0.0,0.11666666666666667,0.7135135135135136,1
8409,1.0,0.4,0.4252336448598131,0.0,0.1,0.5067932797662528,1
5844,1.0,0.2,0.009345794392523366,0.16666666666666669,0.06666666666666667,0.5012417823228634,0
5832,1.0,0.4,0.7242990654205607,0.16666666666666669,0.11666666666666667,0.7282688093498905,1
7334,1.0,0.4,0.5467289719626168,0.16666666666666669,0.11666666666666667,0.6154857560262965,1
9762,1.0,0.8,0.602803738317757,0.3333333333333333,0.15,0.543754565376187,0
781,1.0,0.0,0.12149532710280375,0.0,0.5166666666666666,0.03097151205259313,1
132,0.0,0.6000000000000001,0.7056074766355139,0.16666666666666669,0.26666666666666666,0.4219138056975895,1
10553,0.0,0.8,0.383177570093458,0.49999999999999994,0.06666666666666667,0.5209642074506939,0
1528,1.0,0.4,0.23364485981308414,0.3333333333333333,0.4,0.08838568298027757,1
1873,1.0,0.2,0.39252336448598135,0.16666666666666669,0.85,0.1060628195763331,1
10067,1.0,0.4,0.7616822429906541,0.0,0.08333333333333334,0.48312636961285615,1
46,1.0,0.2,0.3411214953271028,0.3333333333333333,0.5166666666666666,0.035646457268078885,1
5762,0.0,0.8,0.6962616822429907,0.3333333333333333,0.016666666666666666,0.02293644996347699,1
2647,1.0,0.2,0.8084112149532711,0.16666666666666669,0.9999999999999999,0.3712198685171658,1
5664,1.0,0.4,0.5607476635514018,0.3333333333333333,0.0,0.5050401753104455,1
621,1.0,0.4,0.19626168224299068,0.0,0.45,0.07699050401753105,1
9546,1.0,0.2,0.43457943925233644,0.0,0.08333333333333334,0.5094229364499635,1
8159,1.0,0.2,0.3598130841121495,0.0,0.05,0.660336011687363,0
4722,1.0,0.2,0.4439252336448598,0.0,0.1,0.6363769174579985,0
9748,1.0,0.4,0.22429906542056077,0.3333333333333333,0.016666666666666666,0.48429510591672753,0
2937,1.0,0.2,0.5467289719626168,0.3333333333333333,0.8666666666666666,0.3653761869978086,1
1525,1.0,0.2,0.21028037383177567,0.16666666666666669,0.6666666666666666,0.1168736303871439,1
6683,1.0,0.4,0.2850467289719626,0.0,0.13333333333333333,0.5098612125639153,1
4202,1.0,0.2,0.33644859813084116,0.16666666666666669,0.016666666666666666,0.4718772826880935,0
2292,1.0,0.2,0.8037383177570093,0.3333333333333333,0.06666666666666667,0.35719503287070853,1
1090,0.5,0.4,0.5841121495327103,0.0,0.8833333333333333,0.30153396639883123,1
4016,1.0,0.4,0.2850467289719626,0.3333333333333333,0.11666666666666667,0.4883856829802776,1
7882,1.0,0.2,0.42056074766355145,0.0,0.1,0.660482103725347,0
10380,1.0,0.0,0.663551401869159,0.3333333333333333,0.13333333333333333,0.4506939371804237,0
6328,1.0,0.6000000000000001,0.19158878504672894,0.0,0.11666666666666667,0.6004382761139517,1
6278,0.5,0.8,0.7710280373831776,0.3333333333333333,0.11666666666666667,0.057852447041636224,1
2693,1.0,0.2,0.49532710280373826,0.16666666666666669,0.8333333333333333,0.3725346968590212,1
8567,1.0,0.4,0.3037383177570093,0.16666666666666669,0.11666666666666667,0.49393718042366686,0
6762,1.0,0.0,0.8457943925233645,0.6666666666666667,0.15,0.46223520818115416,0
7622,1.0,0.2,0.7943925233644858,0.0,0.03333333333333334,0.6127100073046019,0
6091,1.0,0.2,0.602803738317757,0.3333333333333333,0.13333333333333333,0.6525931336742148,1
6965,0.5,0.4,0.8037383177570093,0.6666666666666667,0.1,0.541709276844412,0
371,1.0,0.4,0.29439252336448596,0.16666666666666669,0.2833333333333333,0.1178962746530314,1
9418,1.0,0.6000000000000001,0.663551401869159,0.6666666666666667,0.08333333333333334,0.12403214024835643,1
2514,1.0,0.4,0.21028037383177567,0.0,0.1,0.06983199415631847,1
3480,1.0,0.4,0.7570093457943924,0.16666666666666669,0.1,0.46135865595325054,0
192,1.0,0.0,0.20560747663551404,0.16666666666666669,0.1,0.05989773557341124,1
9678,1.0,0.8,0.9439252336448597,0.3333333333333333,0.03333333333333334,0.0011687363038714316,1
10188,1.0,0.6000000000000001,0.6869158878504672,0.49999999999999994,0.05,0.11862673484295103,0
7608,1.0,0.6000000000000001,0.20560747663551404,0.16666666666666669,0.1,0.5548575602629656,1
3309,1.0,0.4,0.8177570093457943,0.16666666666666669,0.0,0.45814463111760406,0
462,1.0,0.2,0.6915887850467289,1.0,0.0,0.24864864864864863,1
7060,1.0,0.2,0.3598130841121495,0.16666666666666669,0.03333333333333334,0.5043097151205259,1
3117,1.0,0.4,0.2149532710280374,0.3333333333333333,0.4666666666666667,0.06121256391526661,1
6798,1.0,0.4,0.3551401869158879,0.16666666666666669,0.15,0.6476260043827611,0
7755,1.0,0.8,0.7196261682242991,0.3333333333333333,0.13333333333333333,0.09013878743608472,0
7071,1.0,0.2,0.47663551401869153,0.0,0.11666666666666667,0.5754565376186997,0
8614,0.5,0.8,0.7663551401869159,0.3333333333333333,0.05,0.052154857560262974,0
1871,1.0,0.6000000000000001,0.6448598130841122,0.0,0.7,0.4121256391526662,1
5260,1.0,0.8,0.7476635514018691,0.3333333333333333,0.06666666666666667,0.004674945215485754,1
7745,1.0,0.8,0.7850467289719626,0.3333333333333333,0.0,0.1037253469685902,1
10446,1.0,0.4,0.7102803738317757,0.49999999999999994,0.08333333333333334,0.1100073046018992,0
10079,1.0,0.6000000000000001,0.3551401869158879,0.16666666666666669,0.03333333333333334,0.44631117604090575,0
5892,0.0,0.2,0.5700934579439253,0.16666666666666669,0.016666666666666666,0.7070854638422206,0
3451,1.0,0.2,0.5467289719626168,0.16666666666666669,0.15,0.729291453615778,1
10464,1.0,0.6000000000000001,0.616822429906542,0.49999999999999994,0.016666666666666666,0.13864134404674947,1
9256,1.0,0.6000000000000001,0.8271028037383178,0.3333333333333333,0.0,0.6016070124178232,0
5632,0.0,0.6000000000000001,0.5654205607476636,0.0,0.03333333333333334,0.7193571950328707,0
7322,1.0,0.4,0.383177570093458,0.16666666666666669,0.08333333333333334,0.5222790357925493,0
2512,1.0,0.2,0.383177570093458,0.16666666666666669,0.6333333333333333,0.07260774287801314,1
1617,0.5,0.2,0.5046728971962616,0.16666666666666669,0.7833333333333333,0.26165084002921835,1
2409,1.0,0.2,0.39252336448598135,0.0,0.08333333333333334,0.11833455076698321,1
3564,0.0,0.2,0.7803738317757009,0.16666666666666669,0.13333333333333333,0.6813732651570489,1
5385,1.0,0.2,0.663551401869159,0.3333333333333333,0.1,0.6213294375456537,0
4607,1.0,0.2,0.6355140186915887,0.0,0.016666666666666666,0.5994156318480642,1
2635,1.0,0.4,0.5046728971962616,0.16666666666666669,0.48333333333333334,0.4051132213294375,1
5658,1.0,0.6000000000000001,0.3411214953271028,0.3333333333333333,0.05,0.5171658144631117,0
1345,0.5,0.2,0.7850467289719626,0.0,0.0,0.43038714390065747,1
10315,1.0,0.4,0.23364485981308414,0.16666666666666669,0.13333333333333333,0.7114682249817385,1
8147,1.0,0.2,0.4859813084112149,0.16666666666666669,0.016666666666666666,0.5516435354273193,1
7669,0.0,0.4,0.7803738317757009,0.49999999999999994,0.11666666666666667,0.03739956172388603,0
3690,0.5,0.4,0.7242990654205607,0.16666666666666669,0.06666666666666667,0.6514243973703433,0
2431,1.0,0.4,0.18224299065420557,0.16666666666666669,0.6333333333333333,0.08005843681519356,1
8219,0.0,0.4,0.3598130841121495,0.16666666666666669,0.11666666666666667,0.4439737034331629,1
9327,0.0,0.4,0.7710280373831776,0.6666666666666667,0.08333333333333334,0.5941563184806428,0
8553,1.0,0.6000000000000001,0.6355140186915887,0.49999999999999994,0.15,0.07465303140978816,0
6171,0.0,0.6000000000000001,0.43457943925233644,0.16666666666666669,0.1,0.6889700511322133,0
10851,1.0,0.6000000000000001,0.677570093457944,0.3333333333333333,0.1,0.6600438276113951,1
3,0.0,0.2,0.3738317757009346,0.3333333333333333,0.15,0.02571219868517166,1
3034,1.0,0.6000000000000001,0.2570093457943925,0.3333333333333333,0.15,0.06428049671292915,1
9287,1.0,0.2,0.25233644859813087,0.0,0.15,0.6115412710007304,0
4574,1.0,0.4,0.8177570093457943,0.16666666666666669,0.05,0.7159970781592403,0
9774,1.0,0.6000000000000001,0.4392523364485982,0.16666666666666669,0.05,0.5000730460189919,1
3717,1.0,0.2,0.8317757009345793,0.16666666666666669,0.03333333333333334,0.6070124178232287,0
552,0.0,0.2,0.28037383177570097,0.0,0.11666666666666667,0.021037253469685907,1
1141,1.0,0.2,0.7803738317757009,0.16666666666666669,0.6833333333333332,0.2908692476260044,1
9073,1.0,0.2,0.7149532710280374,0.0,0.13333333333333333,0.7284149013878743,1
7203,1.0,0.8,0.7943925233644858,0.3333333333333333,0.03333333333333334,0.013002191380569766,0
7618,1.0,0.4,0.3691588785046729,0.6666666666666667,0.06666666666666667,0.6492330168005843,1
9625,1.0,1.0,0.9579439252336449,0.3333333333333333,0.0,0.02176771365960556,0
1288,1.0,0.2,0.588785046728972,0.16666666666666669,0.9333333333333332,0.2502556610664719,1
648,1.0,0.4,0.49532710280373826,0.16666666666666669,0.016666666666666666,0.43257852447041634,1
10983,1.0,0.4,0.6214953271028038,0.6666666666666667,0.0,0.03418553688823958,1
7269,0.0,0.0,0.3691588785046729,0.6666666666666667,0.08333333333333334,0.6340394448502557,1
2904,1.0,0.2,0.6542056074766355,0.3333333333333333,0.7,0.23126369612856099,1
3723,1.0,0.2,0.6074766355140188,0.16666666666666669,0.03333333333333334,0.5754565376186997,1
650,1.0,0.2,0.31775700934579443,0.16666666666666669,0.2,0.02293644996347699,1
10049,1.0,0.4,0.6682242990654205,0.3333333333333333,0.11666666666666667,0.443827611395179,0
5368,1.0,0.2,0.3691588785046729,0.0,0.13333333333333333,0.6781592403214025,1
1335,1.0,0.4,0.7476635514018691,0.0,0.15,0.3107377647918188,1
6067,1.0,0.4,0.3130841121495327,0.16666666666666669,0.06666666666666667,0.5024105186267348,0
780,1.0,0.4,0.7289719626168224,0.16666666666666669,0.25,0.19444850255661064,1
569,1.0,0.4,0.7897196261682243,0.0,0.2833333333333333,0.28750913075237394,1
7967,1.0,0.4,0.7102803738317757,0.0,0.08333333333333334,0.674945215485756,0
6325,1.0,0.2,0.6588785046728972,0.16666666666666669,0.0,0.7273922571219869,0
4940,0.0,0.2,0.7242990654205607,0.16666666666666669,0.05,0.4609203798392988,1
7786,0.5,0.6000000000000001,0.588785046728972,0.16666666666666669,0.0,0.5599707815924032,1
4167,1.0,0.2,0.630841121495327,0.16666666666666669,0.06666666666666667,0.5909422936449964,0
9113,1.0,0.6000000000000001,0.19158878504672894,0.0,0.016666666666666666,0.44937910883856835,1
8615,0.5,0.4,0.6682242990654205,0.49999999999999994,0.1,0.055368882395909425,0
3594,1.0,0.4,0.588785046728972,0.16666666666666669,0.03333333333333334,0.6032140248356465,0
8991,1.0,0.2,0.6542056074766355,0.3333333333333333,0.13333333333333333,0.5468224981738495,0
3864,1.0,0.8,0.5700934579439253,0.6666666666666667,0.0,0.5196493791088386,1
10617,1.0,0.2,0.2990654205607477,0.16666666666666669,0.03333333333333334,0.6809349890430971,0
5,0.0,0.2,0.30841121495327106,0.16666666666666669,0.18333333333333335,0.06077428780131483,1
7614,1.0,0.6000000000000001,0.383177570093458,0.3333333333333333,0.15,0.6400292184075967,1
5156,1.0,0.6000000000000001,0.397196261682243,0.49999999999999994,0.016666666666666666,0.6315558802045288,0
2895,1.0,0.2,0.26168224299065423,0.0,0.08333333333333334,0.11672753834915997,1
9482,1.0,0.2,0.14018691588785048,0.6666666666666667,0.11666666666666667,0.5964937910883856,1
9456,0.0,0.8,0.7850467289719626,0.49999999999999994,0.1,0.031994156318480654,1
3836,0.0,0.2,0.5560747663551401,0.0,0.11666666666666667,0.6840029218407596,0
5502,1.0,1.0,0.8738317757009345,0.49999999999999994,0.15,0.10533235938641342,1
10909,1.0,0.4,0.6214953271028038,0.3333333333333333,0.11666666666666667,0.6404674945215486,0
5102,1.0,0.0,0.14018691588785048,0.49999999999999994,0.016666666666666666,0.6515704894083273,0
10164,1.0,0.4,0.23831775700934577,0.0,0.016666666666666666,0.6471877282688093,0
8003,1.0,1.0,0.9906542056074766,0.49999999999999994,0.15,0.022059897735573403,1
4023,1.0,0.2,0.3691588785046729,0.16666666666666669,0.08333333333333334,0.6577063550036523,0
7091,1.0,0.4,0.3411214953271028,0.6666666666666667,0.016666666666666666,0.672899926953981,0
4859,1.0,0.6000000000000001,0.630841121495327,0.0,0.11666666666666667,0.6927684441197954,1
5751,0.0,0.4,0.5420560747663551,0.0,0.1,0.710445580715851,0
7700,1.0,0.6000000000000001,0.48130841121495327,0.49999999999999994,0.08333333333333334,0.6149013878743609,1
6306,0.0,0.6000000000000001,0.5841121495327103,0.49999999999999994,0.016666666666666666,0.0918918918918919,1
1316,1.0,0.2,0.397196261682243,0.16666666666666669,0.4666666666666667,0.1699050401753104,1
10020,1.0,0.2,0.28971962616822433,0.0,0.05,0.7244704163623082,0
6498,1.0,0.8,0.9439252336448597,0.3333333333333333,0.0,0.10723155588020453,1
10148,0.0,0.6000000000000001,0.6869158878504672,0.6666666666666667,0.15,0.02746530314097881,1
8519,1.0,0.0,0.663551401869159,0.0,0.05,0.5830533235938641,0
9749,1.0,0.2,0.23831775700934577,0.0,0.08333333333333334,0.48926223520818113,0
6763,1.0,0.4,0.5373831775700935,0.0,0.13333333333333333,0.7132213294375457,1
10984,1.0,0.6000000000000001,0.7523364485981309,0.49999999999999994,0.0,0.014755295836376914,1
9378,1.0,0.4,0.3317757009345794,0.3333333333333333,0.016666666666666666,0.7168736303871439,1
7016,1.0,0.8,0.03271028037383178,0.3333333333333333,0.016666666666666666,0.5972242512783054,0
664,0.5,0.4,0.4719626168224299,0.16666666666666669,0.5499999999999999,0.40657414170927686,1
6167,0.0,0.4,0.397196261682243,0.16666666666666669,0.06666666666666667,0.6423666910153396,1
4418,1.0,0.2,0.663551401869159,0.16666666666666669,0.06666666666666667,0.4964207450693937,1
9705,0.5,0.4,0.7523364485981309,0.49999999999999994,0.08333333333333334,0.0010226442658874957,0
8045,1.0,0.6000000000000001,0.9859813084112149,0.3333333333333333,0.11666666666666667,0.07450693937180422,1
6780,1.0,0.6000000000000001,0.7009345794392524,0.16666666666666669,0.13333333333333333,0.4537618699780862,0
5430,1.0,0.6000000000000001,0.46261682242990654,0.3333333333333333,0.13333333333333333,0.6685171658144631,0
4421,1.0,0.4,0.29439252336448596,0.3333333333333333,0.06666666666666667,0.6455807158509861,1
4773,0.5,0.8,0.8317757009345793,0.6666666666666667,0.0,0.5304601899196494,0
9046,0.0,0.4,0.7102803738317757,0.16666666666666669,0.15,0.5158509861212563,0
4425,1.0,0.6000000000000001,0.4299065420560748,0.16666666666666669,0.1,0.5089846603360116,1
7878,1.0,0.2,0.7196261682242991,0.0,0.11666666666666667,0.5940102264426589,0
9800,1.0,0.6000000000000001,0.18224299065420557,0.3333333333333333,0.11666666666666667,0.5884587289992695,0
3726,1.0,0.2,0.677570093457944,0.16666666666666669,0.016666666666666666,0.5807158509861212,1
2193,0.0,0.2,0.822429906542056,0.16666666666666669,0.6499999999999999,0.4039444850255661,1
10849,1.0,0.2,0.33644859813084116,0.16666666666666669,0.03333333333333334,0.6284879474068663,1
752,1.0,0.2,0.35046728971962615,0.0,0.5499999999999999,0.145799853907962,1
1701,1.0,0.2,0.19626168224299068,0.16666666666666669,0.6666666666666666,0.133382030679328,1
9934,1.0,0.4,0.8317757009345793,0.6666666666666667,0.15,0.051716581446311166,1
9590,0.0,0.4,0.19158878504672894,0.3333333333333333,0.06666666666666667,0.5981008035062089,0
7210,1.0,0.8,0.7102803738317757,0.3333333333333333,0.15,0.0005843681519357158,0
4916,0.5,0.2,0.2757009345794392,0.0,0.1,0.47041636230825423,1
4822,1.0,0.8,0.7663551401869159,0.3333333333333333,0.13333333333333333,0.11672753834915997,0
675,0.5,0.4,0.6121495327102803,0.16666666666666669,0.0,0.2571219868517166,1
738,1.0,0.2,0.5934579439252335,0.16666666666666669,0.08333333333333334,0.164499634769905,1
9503,1.0,0.6000000000000001,0.7383177570093459,0.0,0.05,0.464426588750913,1
3735,1.0,0.8,0.3457943925233645,0.16666666666666669,0.15,0.5634769905040176,0
4596,1.0,0.6000000000000001,0.8130841121495326,0.16666666666666669,0.13333333333333333,0.5830533235938641,1
2811,1.0,0.2,0.6261682242990655,0.0,0.23333333333333334,0.19006574141709273,1
9649,1.0,0.6000000000000001,0.44859813084112143,0.8333333333333333,0.016666666666666666,0.4447041636230825,1
2542,1.0,0.0,0.4392523364485982,1.0,0.16666666666666666,0.28853177501826144,1
570,1.0,0.0,0.6542056074766355,0.16666666666666669,0.03333333333333334,0.3528122717311907,1
2008,1.0,0.2,0.17757009345794394,0.16666666666666669,0.8833333333333333,0.13601168736303873,1
6614,1.0,1.0,0.9859813084112149,0.3333333333333333,0.05,0.09525200876552228,0
1807,1.0,0.6000000000000001,0.39252336448598135,0.0,0.5666666666666667,0.029656683710737763,1
7199,1.0,1.0,0.850467289719626,0.3333333333333333,0.016666666666666666,0.005405405405405406,1
9783,1.0,0.4,0.014018691588785048,0.6666666666666667,0.13333333333333333,0.7161431701972243,0
10545,0.0,0.6000000000000001,0.49532710280373826,0.3333333333333333,0.016666666666666666,0.6934989043097151,0
7001,0.0,0.4,0.397196261682243,0.0,0.016666666666666666,0.4606281957633309,0
10547,0.0,0.0,0.28037383177570097,0.49999999999999994,0.1,0.6981738495252009,0
2189,0.0,0.6000000000000001,0.4112149532710281,0.16666666666666669,0.3,0.23725346968590208,1
667,0.5,0.2,0.6588785046728972,0.3333333333333333,0.5333333333333333,0.2601899196493791,1
7601,1.0,0.2,0.7710280373831776,0.3333333333333333,0.05,0.48298027757487216,1
